115位,"",かななん✿,89854
116位,"",ねす,89287
117位,"",Linda✿٩,89093
118位,"",チェルオ,89053
119位,"",ジーザス,88294
120位,"",RYO,
121位,"",シェリー,87687
122位,"",シェルリィ,87621
123位,"",雪之丞,
124位,"",ろんきち,87388
125位,"",ラーム,86782
126位,"",オル,
127位,"",☆せり☆,86597
128位,"",てんぷる,86385
129位,"",シン,86068
130位,"",オミメロ,85173
131位,"",❀かげ✿,84152
132位,"",ゆうじーにょ12,84022
133位,"",えり✿ふふれ,83924
134位,"",なみ❁ビール切れ,83277
135位,"",リック,82007
136位,"",よっち＊,81612
137位,"",ゆき,
138位,"",☆mao☆,81205
139位,"",ちとせ＠調整×,80265
140位,"",IRI☆彡,80055
141位,"",隠居したい(切実,79033
142位,"",ちざきゃ,78727
143位,"",かずたん,78647
144位,"",昌宏　△,78590
145位,"",いなver.聖夜,78548
146位,"",もんきち✨,78301
147位,"",(・ー・)聖まぴ,78048
148位,"",しょこた,77767
149位,"",イカ,77722
150位,"",ひなち〜⁂,77255
151位,"",せれなஜ,76702
152位,"",かさぶたランナー,75749
153位,"",イノリ,75746
154位,"",亜連,75721
155位,"",しーる☪,75332
156位,"",かず,75226
157位,"",てったん,75035
158位,"",つかみー,75023
159位,"",エビ＠L❤️VE,74830
160位,"",シンジ,74683
161位,"",いるあ○,74386
162位,"",✿LUNA✿,74293
163位,"",きのこもりもり,73986
164位,"",三瓶❂,73866
165位,"",妖精投入ストップ,73767
166位,"",らいど✩,72967
167位,"",しま,72904
168位,"",しぃ。✖️,72745
169位,"",sasa忘年会,72307
170位,"",ともちゃん×,72283
171位,"",ノッチん,72165
172位,"",✩りん✩彡,72075
173位,"",のび太16歳,71911
174位,"",ゆんゆん☃,71436
175位,"",たた,71324
176位,"",リーク✨×,70902
177位,"",もーりーL○,70669
178位,"",くーちゃん✿△,70621
179位,"",湖,70448
180位,"",桜,
181位,"",よ～ぐる,70318
182位,"",おむぅ✩おしまい,70214
183位,"",あつver聖夜✨,69877
184位,"",ハジメ消化早め,69568
185位,"",FeMi9,69532
186位,"",ねこ＊↓,69416
187位,"",ひさき❄٭,68772
188位,"",♪龍王,68561
189位,"",ギル❂,68176
190位,"",みち☆愉快募集♪,68065
191位,"",クリスマス鳥,67422
192位,"",猫✨,67400
193位,"",すてきなホリデイ,67246
194位,"",ëぽあるë,67073
195位,"",FRISK,66844
196位,"",オボロ,
197位,"",ﾘﾗｸﾏｺฅ,66658
198位,"",うえ☪,66526
199位,"",しゅう,66296
200位,"",†雷帝†,66034
201位,"",＊ピチュー,
202位,"",katsu,65267
203位,"",✪ぷよおやじ,
204位,"",めいぷる❂☪,64720
205位,"",ach,64571
206位,"",光の右目,64523
207位,"",ともL済,64081
208位,"",よお,64066
209位,"",ゆかちん✿,63659
210位,"",大河♡彡,63540
211位,"",みち㍉☁,63256
212位,"",たかし,62894
213位,"",ひなたむーみん,62873
214位,"",ロイ@アプデ済,62675
215位,"",まも,62652
216位,"",ユイ✨,62517
217位,"",ネコひめ❁,61953
218位,"",らむ♡天パの弟子,61896
219位,"",クルゥ,
220位,"",ペルセポネ,61192
221位,"",みるちฅ＊゜,60843
222位,"",とおる✙,
223位,"",ワタナシン×,60624
224位,"",クオン,60522
225位,"",♨きのこ鍋♨,60521
226位,"",いちご✿*゜,60408
227位,"",ケイゴ♪,60381
228位,"",サンタもんじゃ,60119
229位,"",のりん(˘❥˘),60050
230位,"",エコロっエコロっ,59959
231位,"",namako,59783
232位,"",七草,59736
233位,"",なぁーまじ天使,59620
234位,"",にこ,59382
235位,"",サムライクロース,59358
236位,"",Mumei-10,58692
237位,"",20時迄貢献停止,58441
238位,"",あおい✧ฺ,58399
239位,"",あゆ,58387
240位,"",ハナギンタ228,58350
241位,"",ゆずっこ,58087
242位,"",うるうる,57986
243位,"",ラルパトス,57953
244位,"",べんべん,57945
245位,"",RESAY✧,57876
246位,"",バトルケニア,57786
247位,"",☆かけ☆受験生,57529
248位,"",桜庭玉藻◯,57519
249位,"",ゆきな,57277
250位,"",snake,
251位,"",トモ,
252位,"",煙突,56684
253位,"",ぽっち☆彡完,56452
254位,"",ゼブラ✨,56393
255位,"",とし❂☪,56384
256位,"",tru◢,
257位,"",紅茶花伝,56143
258位,"",＊@u-ma!＊,55832
259位,"",らすた✿くれーる,55726
260位,"",ポロシリ,55670
261位,"",ひゃっこゼリー求,55537
262位,"",❁鷹シャンクス❁,55471
263位,"",かつ,55150
264位,"",ein@収集です,55040
265位,"",ﾌｧﾝｷｰ,54927
266位,"",つべイチ,54547
267位,"",lunaqua,54415
268位,"",うさこ,54295
269位,"",気宇✿,53854
270位,"",miiko,53778
271位,"",青森リンゴ,53768
272位,"",♚あかね♚﻿,53318
273位,"",神夷10,53153
274位,"",えび社長∮知多∮,53138
275位,"",❈ゆず❈,
276位,"",MA2,53065
277位,"",なみtanta♡,52739
278位,"",白香,
279位,"",カエサル,52486
280位,"",サンタねこ,52467
281位,"",ゆず,
282位,"",(コ･ω･)ン,51968
283位,"",Xmasキャロル,51866
284位,"",みみっつ,51701
285位,"",しるふ,51669
286位,"",ぬえぴー,51634
287位,"",ぱぱたん×,51557
288位,"",☆天貴士覇王☆,51536
289位,"",(-3),51409
290位,"",✁アクア☪,51402
291位,"",すみっコあざらし,51269
292位,"",あいつはラララ,51155
293位,"",やっち茸14不足,51034
294位,"",おばL感謝！,50924
295位,"",ケンタ　,50691
296位,"",た,50670
297位,"",千葉悠暉,50647
298位,"",ちょっち,
299位,"",♬っぷ,50480
300位,"",祝Sランク✨済,50281
301位,"",ふぁん,50196
302位,"",しょう,
303位,"",15,50124
304位,"",かんぢ☆,50067
305位,"",ゆかちん❁,50038
306位,"",葛城ミサト✞◎,49984
307位,"",ソナポケマン,49912
308位,"",✬︎こはるん✬,49816
309位,"",朱伽&DanΣฅ,49761
310位,"",ばらっち(´ε｀,49359
311位,"",うさぎ,49335
312位,"",はなまる,49212
313位,"",༻瀀梨༺,49128
314位,"",みち❁ゆの感謝,49066
315位,"",ぱる☆愉快募集,49029
316位,"",神戸くん,49023
317位,"",ヨワシ✧仕事×,48946
318位,"",飴☪,48935
319位,"",みる希,48905
320位,"",RORO,
321位,"",yama,48799
322位,"",ぱいぱい〇,48786
323位,"",まーちゃん☂,48662
324位,"",ACE❂☪,
325位,"",ワンピース＊×,48261
326位,"",死神,
327位,"",しゅーたん☆彡,48014
328位,"",どろっぷ,47957
329位,"",jun✨,47905
330位,"",ゆみ,47619
TARGET
BORDER
1位,,1位,339742
10位,,10位,188788
30位,,30位,144256
300位,,300位,50281
1000位,,1000位,22780
3000位,,3000位,11751
10000位,,10000位,6503
30000位,,30000位,3697
50000位,,50000位,2653
80000位,,80000位,1845
100000位,,100000位,1482
200000位,,200000位,384
500000位,,500000位,0
197519
1位,"",えりお,14799
2位,"",ジャイアント風邪,6078
3位,"",ほのえり,5732
4位,"",うりぼう@えり,4025
5位,"",とちゅてぃー,3288
6位,"",ねがえり,2693
7位,"",89えり,2214
8位,"",えりち,1613
9位,"",つめえり,1114
10位,"",ろくごう,672
11位,"",いすず,183
12位,"",左えり,0
12位,"",えりごりくん,0
12位,"",miya,0
12位,"",さほみ@えり,0
12位,"",ミヤテル@えり,0
12位,"",えりすたー,0
12位,"",いろえり,0
12位,"",らぴなえり,0
12位,"",@ゆか,0
12位,"",トムソン,0
12位,"",ねこま@えり,0
12位,"",ノヴェラ,0
12位,"",エリトリア,0
12位,"",ちろるん@えり,0
12位,"",おかえりんこ,0
12位,"",じゅうぐ@えり,0
12位,"",(。・_・。),0
12位,"",・8・,0
12位,"",なつえり,0
12位,"",おかえりんこ,0
12位,"",じゅうぐ@えり,0
12位,"",(。・_・。),0
12位,"",・8・,0
12位,"",なつえり,0
12位,"",えりの右手,0
12位,"",コンバ,0
12位,"",しろえり,0
12位,"",すか懲役40年,0
12位,"",えりだった何か,0
12位,"",きえっりーに,0
